proba_no	proba_yes
0.744749683590221	0.255250316409779
0.6708865036482009	0.3291134963517991
0.8797231690755669	0.12027683092443314
0.02805939211430941	0.9719406078856906
0.8570925266821398	0.14290747331786022
0.7528110532600986	0.24718894673990147
0.9045625035206194	0.09543749647938059
0.9010828912324476	0.09891710876755239
0.8011442858780411	0.19885571412195896
0.8445714988220115	0.15542850117798845
0.9489614184596711	0.05103858154032897
0.5902781288760061	0.40972187112399394
0.8721664023236118	0.1278335976763883
0.0004639221472039212	0.9995360778527961
0.8399544013193887	0.16004559868061127
0.9477463542807467	0.052253645719253235
0.8900453948416887	0.10995460515831135
0.406334375248651	0.593665624751349
0.889474035079271	0.11052596492072894
0.3923357499502177	0.6076642500497823
0.876111337381123	0.12388866261887702
0.8181829978388936	0.18181700216110644
0.9568936828087468	0.04310631719125327
0.9325488985464158	0.06745110145358427
0.8337832970111091	0.16621670298889088
0.4708068857094637	0.5291931142905363
0.8991392908954277	0.1008607091045724
0.9334110014674387	0.06658899853256127
0.9392742304413046	0.060725769558695304
0.6879518911335576	0.3120481088664424
0.7729969824082226	0.2270030175917774
0.7918893904354878	0.20811060956451227
0.9385907986720008	0.0614092013279992
0.9098839433272755	0.0901160566727245
0.9536115809176677	0.046388419082332294
0.8071033322407818	0.19289666775921818
0.7121454389591702	0.2878545610408298
0.8119804393550034	0.18801956064499661
0.7913919700902801	0.2086080299097199
0.888126673980293	0.11187332601970698
0.8210081203386761	0.1789918796613239
0.8474139921003	0.15258600789969998
0.8305117790979974	0.16948822090200255
0.8793278443713829	0.12067215562861706
0.9368103578097924	0.06318964219020762
0.6729461601208684	0.32705383987913156
0.8966673084744954	0.10333269152550463
0.5407535389932796	0.45924646100672045
0.9104259449896596	0.08957405501034048
0.767490814181294	0.23250918581870605
0.938157486985858	0.06184251301414199
0.9696331829387282	0.030366817061271797
0.000743931984997781	0.9992560680150022
0.8500418049913084	0.14995819500869156
0.9652465300585423	0.034753469941457636
0.7008829352275214	0.29911706477247857
0.6320500321736264	0.3679499678263735
0.886851857516399	0.11314814248360101
0.94001131125538	0.05998868874462001
0.8996631399709832	0.10033686002901678
0.3680145350049232	0.6319854649950768
0.6900483008977585	0.3099516991022415
0.808404285113556	0.19159571488644403
0.9250304301552509	0.07496956984474913
0.8485721929859749	0.15142780701402514
0.8050150981666061	0.19498490183339393
0.7136582618623426	0.28634173813765745
0.917231142055888	0.082768857944112
0.9235480048602468	0.07645199513975323
0.9479929215627495	0.05200707843725052
0.7463725735184796	0.2536274264815204
0.8983446061140503	0.10165539388594963
0.9456415660904699	0.05435843390953015
0.9596316245093739	0.04036837549062607
0.7946289405843665	0.20537105941563352
0.8768635486147655	0.12313645138523456
0.8961318320845947	0.1038681679154053
0.7454896649704676	0.2545103350295323
0.8533094187964761	0.14669058120352382
0.6048289868742918	0.39517101312570824
0.8593356164742066	0.14066438352579338
0.939298613409868	0.060701386590132
0.9053773393730248	0.09462266062697523
0.8001706701753178	0.19982932982468216
0.7079409441472204	0.2920590558527796
0.5903906712832068	0.4096093287167932
0.7186691400466494	0.28133085995335066
0.9291360200714023	0.07086397992859775
0.29339331190495044	0.7066066880950496
0.9520014544991056	0.047998545500894454
0.9018635177770588	0.0981364822229412
0.8536942902836469	0.1463057097163532
0.8660190802622103	0.13398091973778964
0.9450470593168322	0.05495294068316779
0.004914141096880487	0.9950858589031195
0.42916353850272737	0.5708364614972726
0.864866246099163	0.13513375390083698
0.8271906420097971	0.17280935799020294
0.7184260925588486	0.2815739074411514
0.8248783915851255	0.17512160841487445
0.818502975124888	0.181497024875112
0.8186174867713262	0.18138251322867383
0.6266096975582756	0.3733903024417244
0.7859920452136114	0.21400795478638854
0.6659416220571512	0.3340583779428487
0.5084770075429637	0.4915229924570363
0.9418703194000226	0.05812968059997738
0.8812339880368292	0.11876601196317077
0.9560414307446936	0.04395856925530634
0.6507872644959036	0.3492127355040964
0.8128077755798875	0.18719222442011255
0.6104332280801057	0.38956677191989436
0.9126548912138208	0.0873451087861792
0.3280991023844826	0.6719008976155174
0.9223978529101816	0.07760214708981837
0.8411085454587038	0.15889145454129613
0.8057557445180981	0.19424425548190197
0.5899214688413034	0.41007853115869664
0.839488035877798	0.160511964122202
0.3340551005040686	0.6659448994959314
0.6072181051728227	0.39278189482717735
0.9576011669919399	0.04239883300806014
0.7469700521646148	0.2530299478353852
0.762791782809895	0.237208217190105
0.7999353842799264	0.20006461572007356
0.9193041943597604	0.0806958056402396
0.7496502953496151	0.2503497046503848
0.8246914320446077	0.17530856795539235
0.788362124879807	0.21163787512019305
0.910364929914516	0.089635070085484
0.9514436971287038	0.04855630287129623
0.40843285276050567	0.5915671472394943
0.916902719334281	0.08309728066571893
0.45863772669720515	0.5413622733027948
0.9006540571146116	0.09934594288538842
0.8884947094845673	0.11150529051543272
0.8458104837384994	0.1541895162615006
0.07808110432847437	0.9219188956715256
0.9529656249407245	0.04703437505927556
0.9177084691386334	0.08229153086136663
0.7856423576835426	0.21435764231645738
0.8151259250048476	0.18487407499515238
0.8168825389011924	0.18311746109880758
0.9412009825323852	0.05879901746761487
0.9160188721938216	0.08398112780617835
0.9056109026059983	0.09438909739400171
0.4820955619645678	0.5179044380354322
0.8254979943705893	0.17450200562941065
0.8962292038695444	0.10377079613045559
0.6899843034811515	0.3100156965188485
0.8201573153208892	0.1798426846791108
0.8565402145649468	0.14345978543505325
0.2519146891053564	0.7480853108946436
0.7386463681273641	0.26135363187263594
0.92845002697828	0.07154997302171995
0.718865958808774	0.281134041191226
0.9213902352667575	0.07860976473324256
0.9059222445321736	0.09407775546782636
0.9099877324894702	0.09001226751052982
0.7606047490093972	0.23939525099060283
0.8573097145864995	0.14269028541350048
0.868453178932142	0.13154682106785798
0.21326063541206441	0.7867393645879356
0.5015697686965515	0.49843023130344855
0.9362525558244953	0.06374744417550475
0.5885554075267008	0.4114445924732992
0.9220514202316408	0.07794857976835917
0.8407663888429874	0.1592336111570126
0.234212337542962	0.765787662457038
0.8182494276227514	0.18175057237724856
0.8557359718068427	0.14426402819315726
0.9040531660755278	0.09594683392447223
0.9070615113854322	0.09293848861456773
0.9266043831553468	0.07339561684465322
0.9133204853493809	0.08667951465061904
0.8949646982943668	0.10503530170563329
0.9496752582321163	0.050324741767883714
0.17840924287197213	0.8215907571280279
0.6958859323952225	0.30411406760477755
0.8525957071110444	0.1474042928889556
0.9222115253085299	0.07778847469147004
0.6610942797291717	0.3389057202708283
0.38886934395394857	0.6111306560460514
0.8568511552229533	0.1431488447770467
0.9153242765080711	0.08467572349192891
0.7721874857463638	0.22781251425363627
0.7172442960193948	0.2827557039806053
0.9493301795449057	0.050669820455094244
0.6663239365583604	0.33367606344163964
0.9068125940686738	0.09318740593132624
0.9367718534349345	0.06322814656506552
0.8937092974696348	0.10629070253036524
0.48453964928589954	0.5154603507141005
0.8679189524887885	0.13208104751121152
0.7894384361889593	0.21056156381104074
0.5979557305444229	0.40204426945557714
0.5346727124121471	0.46532728758785297
0.842624934250974	0.15737506574902604
0.6604280638515077	0.3395719361484924
0.8518540678273504	0.14814593217264957
0.9002650276882154	0.09973497231178458
0.8585453510257284	0.14145464897427157
0.9699592010852163	0.030040798914783704
0.6658939630439811	0.334106036956019
0.5208974859307577	0.4791025140692423
0.8033724673004847	0.19662753269951525
0.7917619525739363	0.20823804742606364
0.7009694079199169	0.29903059208008315
0.9479105498256464	0.05208945017435358
0.7221917530848486	0.2778082469151514
0.8698494313275336	0.13015056867246644
0.9673626921486191	0.03263730785138088
0.8983293003655332	0.10167069963446689
0.8887573294861779	0.11124267051382208
0.6189874550587791	0.381012544941221
0.9132613762042103	0.08673862379578962
0.9467604191507402	0.0532395808492598
0.939572328073379	0.06042767192662098
0.9102838092782188	0.08971619072178112
0.710695494512633	0.28930450548736697
0.9467385436441795	0.0532614563558205
0.8953630199471626	0.10463698005283736
0.6677376947519209	0.3322623052480791
0.8641982745881678	0.13580172541183222
0.942546921830325	0.057453078169675084
0.7463734606348429	0.25362653936515717
0.6299890558364725	0.3700109441635275
0.9721345938931327	0.02786540610686725
0.029312128861898268	0.9706878711381017
0.9442374119789415	0.05576258802105853
0.9599112636146082	0.04008873638539183
0.44997078132132184	0.5500292186786782
0.9379782863028687	0.06202171369713133
0.5078691368547514	0.4921308631452485
0.6854247274750526	0.31457527252494744
0.8906364747654356	0.1093635252345644
0.8755943800597564	0.12440561994024357
0.37756703554302096	0.622432964456979
0.9190530203271279	0.0809469796728721
0.863246559191464	0.13675344080853596
0.9207463725425586	0.07925362745744134
0.9571639883833313	0.04283601161666874
0.7735720904740333	0.2264279095259667
0.8271057586488211	0.17289424135117887
0.9092097638208146	0.09079023617918532
0.8747658000122174	0.12523419998778268
0.9259477990508129	0.07405220094918706
0.8003197030546879	0.1996802969453121
0.5335304341078866	0.4664695658921134
0.5344220472190714	0.4655779527809286
0.5379747176496555	0.46202528235034446
0.9331206576424868	0.06687934235751322
0.45236029764654007	0.5476397023534599
0.9435195993841423	0.056480400615857664
0.9393977937476282	0.06060220625237177
0.9445168230586753	0.055483176941324604
0.19340626218551515	0.8065937378144848
0.8561157025089419	0.14388429749105816
0.854226596669777	0.145773403330223
0.6424454446161028	0.3575545553838972
0.7864275769633969	0.21357242303660307
0.9430458433975221	0.05695415660247791
0.8572466341304457	0.14275336586955434
0.9405011031553039	0.05949889684469616
0.4633015394936435	0.5366984605063565
0.5097432821999563	0.49025671780004365
0.8868130411644084	0.11318695883559154
0.6329006461816288	0.3670993538183712
0.8411692930120976	0.1588307069879024
0.9335629620228786	0.06643703797712139
0.9040770890709333	0.09592291092906664
0.8596513451893641	0.14034865481063585
0.8024920328705694	0.19750796712943058
0.6520915011250681	0.34790849887493186
0.6496629787054059	0.3503370212945941
0.9067964800006083	0.09320351999939168
0.8568568569877699	0.14314314301223005
0.8825322558083895	0.11746774419161052
0.8189295683027772	0.18107043169722284
0.9483357958841807	0.051664204115819325
0.3291406779108549	0.6708593220891451
0.5365036047756222	0.46349639522437786
0.8833878399014294	0.11661216009857057
0.9157962318228142	0.08420376817718576
0.9148649773725708	0.08513502262742927
0.8753291192824277	0.12467088071757224
0.6277264812433043	0.37227351875669573
0.9254502913862882	0.0745497086137118
0.20924770552708827	0.7907522944729117
0.7590377024690971	0.24096229753090295
0.7928686651922494	0.20713133480775056
0.8596767678146484	0.14032323218535162
0.9416913220376051	0.05830867796239497
0.9268104516233077	0.07318954837669231
0.7035557587985399	0.29644424120146
0.05237851269878657	0.9476214873012134
0.4555933000437754	0.5444066999562246
0.9690737914403088	0.030926208559691144
0.4428588861975098	0.5571411138024902
0.9266198004983422	0.07338019950165775
0.867077210850087	0.132922789149913
0.9664772218093567	0.033522778190643365
0.9345412281308121	0.06545877186918794
0.8559469151305851	0.1440530848694149
0.9352197075620878	0.06478029243791222
0.8551053538652859	0.14489464613471414
0.8905447960361741	0.10945520396382595
0.28004207242276746	0.7199579275772325
0.9343774958069857	0.0656225041930143
0.8576293479547998	0.14237065204520022
0.7455992243189387	0.2544007756810613
0.8611780780330434	0.13882192196695659
0.6969159175403566	0.30308408245964336
0.9445696455662871	0.0554303544337129
0.5347764251309206	0.46522357486907934
0.8443218564021364	0.1556781435978636
0.8160926398804829	0.18390736011951714
0.7777299857505361	0.22227001424946394
0.8357412455431447	0.1642587544568553
0.8145781968962205	0.1854218031037795
0.6278274193311666	0.37217258066883346
0.7256005148986389	0.27439948510136114
0.915233982444115	0.084766017555885
0.8258067474172246	0.17419325258277535
0.9249463970998208	0.07505360290017915
0.8480961528916487	0.15190384710835128
0.9068083543030906	0.09319164569690945
0.935561098838017	0.06443890116198298
0.8821496955764856	0.11785030442351445
0.9135527430733594	0.08644725692664057
0.8862270960451281	0.1137729039548719
0.28548762775855796	0.714512372241442
0.9563948898280711	0.04360511017192895
0.7372903952573413	0.2627096047426587
0.07772861275905762	0.9222713872409424
0.9076808351968756	0.09231916480312441
0.9122368172612974	0.0877631827387026
0.8078062079532118	0.19219379204678816
0.932444970369583	0.06755502963041705
0.7419887558500856	0.2580112441499144
0.8935578155760798	0.10644218442392013
0.8855369658469553	0.11446303415304472
0.8582034252830393	0.14179657471696067
0.9672774549339819	0.032722545066018134
0.8556255129957949	0.14437448700420505
0.9181782523145525	0.08182174768544746
0.919582676984406	0.08041732301559404
0.7354681418564735	0.2645318581435265
0.9051533363681408	0.09484666363185922
0.8355504984391836	0.16444950156081636
0.9365946462626625	0.06340535373733747
0.9120423263491226	0.08795767365087738
0.7870237664788671	0.21297623352113298
0.955936302514699	0.044063697485301
0.05370414587766492	0.9462958541223351
0.9448288124042902	0.05517118759570979
0.6812272817794498	0.3187727182205502
0.937058308008164	0.06294169199183601
0.9348484178346608	0.06515158216533927
0.48882344359819574	0.5111765564018043
0.7381977318151818	0.26180226818481817
0.3109042147648301	0.6890957852351699
0.85618928973965	0.14381071026034994
0.08356060271558075	0.9164393972844193
0.021785674695017576	0.9782143253049824
0.8985470203277812	0.10145297967221883
0.44613578509900265	0.5538642149009974
0.4943669466118097	0.5056330533881903
0.6651326866154759	0.3348673133845241
0.34410249979992824	0.6558975002000718
0.9195746982810155	0.08042530171898456
0.9138144736006549	0.08618552639934506
0.8455910707881216	0.15440892921187846
0.8604706230945635	0.13952937690543651
0.9260417099704042	0.07395829002959578
0.702165951650132	0.297834048349868
0.5779030637619047	0.42209693623809524
0.6265623874964938	0.3734376125035062
0.917327642552692	0.08267235744730808
0.9350744716054745	0.06492552839452546
0.957728888366898	0.042271111633101995
0.9650308431149189	0.034969156885081024
0.927830365086647	0.07216963491335307
0.9266824790367809	0.0733175209632191
0.8512351480148937	0.14876485198510628
0.9128419020239807	0.08715809797601923
0.7158213471511454	0.2841786528488545
0.8660215233377875	0.1339784766622125
0.8102162411374343	0.1897837588625657
0.8967675845996114	0.10323241540038865
0.8804315806669908	0.11956841933300917
0.8623790307988762	0.13762096920112374
0.9184804194599826	0.0815195805400174
0.9132899211623876	0.0867100788376124
0.5522106412906176	0.4477893587093824
0.8264359105678507	0.1735640894321493
0.9085343097227047	0.09146569027729537
0.01652124126233978	0.9834787587376602
0.9604513407131774	0.03954865928682257
0.5700120671483934	0.42998793285160664
0.648725135647626	0.35127486435237404
0.8844673646921497	0.11553263530785031
0.9349266236236836	0.0650733763763164
0.9382342907561096	0.06176570924389035
0.6269886872635686	0.37301131273643146
0.8819864465156928	0.11801355348430716
0.8132429715191947	0.18675702848080528
0.8644644443114038	0.13553555568859627
0.8603313710753122	0.13966862892468776
0.6965414128055121	0.3034585871944879
0.71595860273389	0.28404139726611
0.8732532539712414	0.12674674602875857
0.8853347082490772	0.11466529175092283
0.8645366840090337	0.13546331599096625
0.9350861764598957	0.06491382354010435
0.8784824938276189	0.12151750617238109
0.9377721503616389	0.06222784963836115
0.5660270574673103	0.43397294253268975
0.8858717655455148	0.11412823445448513
0.8819883343564116	0.11801166564358848
0.10823504409216433	0.8917649559078357
0.9166819223711229	0.08331807762887714
0.8381339611367116	0.1618660388632884
0.9282674755443379	0.07173252445566215
0.8960203498901582	0.10397965010984181
0.7948644550627082	0.20513554493729175
0.915768521339511	0.08423147866048902
0.23899822829920392	0.7610017717007961
0.7378624909694691	0.26213750903053085
0.8986964068790706	0.10130359312092936
0.6181255476357478	0.3818744523642522
0.9445381848851044	0.0554618151148956
0.6577186358826279	0.3422813641173721
0.5907152564094624	0.4092847435905376
0.8510621694108463	0.14893783058915364
0.8072367291301169	0.19276327086988312
0.9592991297795886	0.04070087022041135
0.02231936461178674	0.9776806353882133
0.8724980785724842	0.1275019214275158
0.9584996034865306	0.041500396513469394
0.9014051913975821	0.09859480860241791
0.8483036914859658	0.15169630851403412
0.9259003548109547	0.07409964518904534
0.9300881629522257	0.06991183704777428
0.682083580913703	0.317916419086297
0.8120176216055913	0.1879823783944087
0.9272600123332404	0.07273998766675965
0.7866232779696132	0.21337672203038685
0.8740953468852222	0.1259046531147779
0.8218575519531499	0.17814244804685014
0.8932519126827031	0.10674808731729686
0.9261835007421286	0.07381649925787132
0.89203505058434	0.10796494941566007
0.9728387260256691	0.027161273974330904
0.9077857124252178	0.0922142875747822
0.9395298189667294	0.06047018103327063
0.8584895859293403	0.14151041407065967
0.44951760076995717	0.5504823992300428
0.8250401756668901	0.17495982433310986
0.9368300079788937	0.06316999202110633
0.7915567280969301	0.2084432719030699
0.9338103686031083	0.06618963139689175
0.8098446373764556	0.19015536262354432
0.9440489881516038	0.055951011848396244
0.9834956952809936	0.01650430471900645
0.9209380235363829	0.07906197646361714
0.7501419013230705	0.24985809867692954
0.9280471655212679	0.07195283447873209
0.959139348172633	0.04086065182736699
0.8252232239785542	0.17477677602144578
0.9107109024227393	0.08928909757726061
0.887609548224082	0.11239045177591798
0.9810605052372221	0.018939494762777873
0.7662850117603386	0.2337149882396614
0.8794395237752538	0.12056047622474617
0.9602772702135824	0.039722729786417554
0.8010790605380051	0.19892093946199482
0.4190182129402341	0.5809817870597659
0.9607681305658183	0.03923186943418164
0.8202873039395282	0.17971269606047177
0.9123977620189565	0.08760223798104351
0.5871918658943545	0.4128081341056456
0.9178118670648381	0.08218813293516194
0.8984929796950005	0.10150702030499953
0.9579482339420083	0.042051766057991685
0.9506352382076886	0.04936476179231141
0.5217089817282181	0.47829101827178194
0.6904250676927871	0.3095749323072129
0.843083559652924	0.15691644034707594
0.9009939737741418	0.09900602622585823
0.527323045179442	0.47267695482055805
0.63035433475035	0.36964566524965
0.8573152229527077	0.14268477704729227
0.6528733933576699	0.3471266066423301
0.18126715500664337	0.8187328449933566
0.30215542637314186	0.6978445736268581
0.9444330322436373	0.055566967756362724
0.5698429386745788	0.4301570613254212
0.8323952223957517	0.16760477760424827
0.846863334365284	0.15313666563471595
0.7997983355169598	0.20020166448304025
0.9344942733913767	0.0655057266086233
0.9268147687354739	0.07318523126452615
0.16414976377427204	0.835850236225728
0.832937947338894	0.16706205266110602
0.8520187215692591	0.1479812784307409
0.8845306965934869	0.11546930340651308
0.7985003586983109	0.20149964130168904
0.857564448845779	0.14243555115422102
0.5828009968378438	0.41719900316215625
0.37111883202896767	0.6288811679710323
0.7169328321111443	0.28306716788885566
0.949526483696549	0.050473516303450976
0.8845410265242082	0.11545897347579187
0.8767563125151601	0.12324368748483991
0.7643066717497345	0.23569332825026548
0.918222388141346	0.08177761185865394
0.1694047146368981	0.8305952853631019
0.9418250414862305	0.05817495851376948
0.8575541099544618	0.1424458900455382
0.9495527303221871	0.05044726967781293
0.9066902263854888	0.09330977361451116
0.8634793862939706	0.1365206137060294
0.9054397560378381	0.09456024396216188
0.783264970399707	0.216735029600293
0.9022469429308143	0.0977530570691857
0.11643168775892854	0.8835683122410715
0.9137602701809683	0.08623972981903172
0.6640782969367076	0.33592170306329244
0.8475565752688626	0.15244342473113734
0.8212397882742372	0.17876021172576284
0.9103299098751132	0.08967009012488675
0.7576051644116569	0.2423948355883431
0.8513434852007453	0.14865651479925462
0.9569080804997844	0.0430919195002156
0.8349059289177775	0.16509407108222254
0.6075324867972549	0.39246751320274514
0.3290476890217633	0.6709523109782367
0.9545857397427485	0.04541426025725144
0.7802832578709834	0.21971674212901662
0.9091090835271292	0.09089091647287087
0.8355757934134083	0.1644242065865917
0.7832540994970485	0.21674590050295148
0.8260158859774007	0.17398411402259922
0.7697567069233495	0.23024329307665048
0.919008349507384	0.080991650492616
0.9605117277831962	0.03948827221680384
0.9204313612725106	0.07956863872748948
0.9494905259965287	0.05050947400347124
0.9263396507333345	0.07366034926666558
0.8528602561208889	0.14713974387911108
0.9443067346275557	0.05569326537244438
0.9486652458056573	0.05133475419434274
0.8803651039765938	0.1196348960234061
0.054357912498809946	0.94564208750119
0.9495817966978649	0.050418203302135096
0.9912422097798703	0.00875779022012965
0.9254426071240528	0.0745573928759472
0.8622352847722796	0.13776471522772038
0.8940325325783205	0.10596746742167956
0.8880614270542586	0.11193857294574133
0.6870966068618306	0.3129033931381694
0.8137123477057571	0.1862876522942429
0.6203203046379501	0.37967969536204993
0.7582479708007515	0.24175202919924849
0.8536778059258114	0.1463221940741886
0.8495496279623502	0.1504503720376498
0.8462015573954623	0.15379844260453765
0.799200971666882	0.20079902833311805
0.08587217621299947	0.9141278237870005
0.7088142811818714	0.29118571881812866
0.7525219588200515	0.2474780411799485
0.954912756368259	0.04508724363174102
0.9460898856323234	0.05391011436767658
0.8029030965254534	0.19709690347454656
0.8000727755344823	0.19992722446551775
0.9521649772061269	0.047835022793873055
0.8465219970985778	0.15347800290142227
0.7117915952725706	0.28820840472742937
0.9510003198734729	0.04899968012652706
0.9167369300533982	0.08326306994660186
0.8317930066752837	0.1682069933247164
0.7498511611523151	0.2501488388476849
0.9413593508488594	0.058640649151140686
0.02298568246459176	0.9770143175354082
0.7344639749854425	0.2655360250145576
0.8228748083720808	0.1771251916279192
0.8805593345618736	0.11944066543812637
0.8859307279590988	0.11406927204090118
0.9248922978872518	0.07510770211274814
0.9124449612857727	0.08755503871422732
0.9076780538708884	0.09232194612911157
0.8321577216948772	0.16784227830512283
0.9425344249546056	0.05746557504539436
0.869112711973562	0.130887288026438
0.9906357070283334	0.009364292971666657
0.9097356025575392	0.0902643974424609
0.929640289652863	0.07035971034713695
0.8503421628110104	0.1496578371889896
0.6614695882210593	0.3385304117789408
0.9649034765450106	0.03509652345498938
0.882489893989774	0.11751010601022609
0.7792608994546887	0.2207391005453113
0.9376749034668953	0.0623250965331047
0.9375454063267399	0.06245459367326016
0.8117374323300851	0.18826256766991492
0.9204189958618046	0.07958100413819534
0.9356842410103484	0.06431575898965157
0.9193770725159085	0.0806229274840915
0.9358564620558311	0.06414353794416895
0.5683606715824249	0.43163932841757513
0.7292008909091825	0.27079910909081745
0.960476365831176	0.03952363416882394
0.2961844144602692	0.7038155855397308
0.9281431048609506	0.07185689513904935
0.9969232479386384	0.0030767520613615615
0.11533226061850654	0.8846677393814935
0.5472149833774066	0.4527850166225934
0.8621632733529856	0.13783672664701438
0.6463524921627005	0.3536475078372995
0.8980167876371464	0.10198321236285354
0.8696433776047833	0.13035662239521673
0.996983296137431	0.003016703862568971
0.9130689104218936	0.08693108957810636
0.8896232182812818	0.11037678171871826
0.012088524598593775	0.9879114754014062
0.812988735896306	0.18701126410369398
0.9623484343987858	0.03765156560121421
0.22242272555815812	0.7775772744418419
0.8537509209196443	0.14624907908035573
0.3719978902358261	0.6280021097641739
0.9677423375531753	0.03225766244682476
0.9567128452604707	0.04328715473952922
0.9929530103751598	0.007046989624840194
0.9781521524094089	0.021847847590591135
0.6716253297295012	0.3283746702704988
0.9024528527496323	0.09754714725036767
0.8954227521082552	0.10457724789174482
0.9338382685323974	0.06616173146760267
0.9261295067321319	0.07387049326786808
0.8655577947907731	0.13444220520922684
0.8750568087943424	0.12494319120565758
0.8082442651140668	0.19175573488593325
0.6007460431530545	0.39925395684694553
0.856891013001683	0.14310898699831695
0.9352077415485328	0.06479225845146723
0.8188535934067689	0.18114640659323114
0.9267248673990386	0.07327513260096144
0.46302530884340865	0.5369746911565914
0.8870085660800731	0.11299143391992694
0.8745577252437577	0.12544227475624223
0.9501135810867569	0.049886418913243115
0.9501594690511564	0.04984053094884354
0.9251464206384348	0.0748535793615652
0.8907386747674664	0.10926132523253367
0.0553725313093959	0.9446274686906041
0.829716321498137	0.17028367850186296
0.7185184053987519	0.28148159460124805
0.8952181091132423	0.10478189088675774
0.9104448443452275	0.08955515565477248
0.7308002330544006	0.2691997669455995
0.8267973843773788	0.17320261562262113
0.9067423457812862	0.09325765421871376
0.9083971590510621	0.09160284094893785
0.9430772302683744	0.056922769731625605
0.9380039751984891	0.06199602480151085
0.9050448652615756	0.09495513473842446
0.8266945901967537	0.1733054098032463
0.9234676949133667	0.07653230508663328
0.9178209012004248	0.08217909879957525
0.8402032889917767	0.15979671100822332
0.943772076522055	0.056227923477945016
0.8070433840282196	0.19295661597178038
0.8978290546312117	0.10217094536878833
0.6284678838729721	0.37153211612702786
0.7132272043390266	0.2867727956609734
0.9573675592687432	0.042632440731256785
0.7750406033500732	0.22495939664992684
0.9383151968807829	0.06168480311921706
0.933517436015856	0.06648256398414404
0.8893748159134143	0.1106251840865857
0.19235427222557155	0.8076457277744284
0.885533554078557	0.11446644592144291
0.915687566356953	0.08431243364304698
0.8737535776722237	0.12624642232777625
0.8126297893019547	0.18737021069804521
0.8102468274650584	0.18975317253494164
0.6627662294224338	0.3372337705775662
0.7820396997015466	0.21796030029845342
0.8546351704743578	0.14536482952564225
0.841182771562238	0.15881722843776208
0.7804547346310963	0.21954526536890376
0.0597353770402278	0.9402646229597722
0.8674603171326636	0.13253968286733642
0.020513823099811423	0.9794861769001886
0.8976716136676692	0.10232838633233077
0.673018656716241	0.32698134328375905
0.7475487981241635	0.2524512018758365
0.9953258948317191	0.004674105168280981
0.8387319498236725	0.16126805017632748
0.7481669393122986	0.2518330606877014
0.9484154673649213	0.051584532635078686
0.9720994358114473	0.02790056418855267
0.08807468035885835	0.9119253196411417
0.7246401649373047	0.27535983506269535
0.17389565753405423	0.8261043424659458
