"32.0"	"student"	"single"	"unknown"	"no"	"376.0"	"no"	"no"	"cellular"	"13.0"	"may"	"457.0"	"2.0"	"178"	"3"	"failure"	"no"
"39.0"	"housemaid"	"married"	"primary"	"no"	"562.0"	"no"	"no"	"cellular"	"12.0"	"aug"	"234.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"36.0"	"entrepreneur"	"married"	"secondary"	"no"	"-280.0"	"no"	"no"	"unknown"	"17.0"	"aug"	"6.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"technician"	"single"	"secondary"	"no"	"53.0"	"yes"	"no"	"cellular"	"18.0"	"jul"	"352.0"	"5.0"	"-1"	"0"	"unknown"	"no"
"33.0"	"student"	"married"	"secondary"	"no"	"1536.0"	"no"	"no"	"cellular"	"9.0"	"feb"	"359.0"	"1.0"	"92"	"3"	"success"	"yes"
"29.0"	"management"	"single"	"tertiary"	"no"	"1275.0"	"yes"	"yes"	"cellular"	"27.0"	"feb"	"45.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"52.0"	"unemployed"	"married"	"secondary"	"no"	"9139.0"	"no"	"no"	"cellular"	"13.0"	"aug"	"684.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"24.0"	"unemployed"	"single"	"secondary"	"no"	"119.0"	"no"	"no"	"unknown"	"15.0"	"sep"	"51.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"32.0"	"blue-collar"	"married"	"secondary"	"no"	"-32.0"	"yes"	"no"	"cellular"	"12.0"	"may"	"145.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"58.0"	"retired"	"divorced"	"primary"	"no"	"47.0"	"yes"	"no"	"unknown"	"9.0"	"may"	"225.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"32.0"	"blue-collar"	"married"	"primary"	"no"	"1644.0"	"no"	"no"	"cellular"	"7.0"	"sep"	"492.0"	"3.0"	"102"	"5"	"other"	"yes"
"31.0"	"management"	"married"	"tertiary"	"no"	"242.0"	"yes"	"no"	"cellular"	"9.0"	"jun"	"106.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"41.0"	"technician"	"married"	"secondary"	"no"	"483.0"	"yes"	"no"	"unknown"	"9.0"	"may"	"319.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"technician"	"married"	"tertiary"	"no"	"239.0"	"no"	"no"	"telephone"	"20.0"	"oct"	"73.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"32.0"	"technician"	"married"	"secondary"	"no"	"56.0"	"yes"	"no"	"cellular"	"8.0"	"may"	"126.0"	"1.0"	"359"	"5"	"other"	"no"
"54.0"	"management"	"married"	"tertiary"	"no"	"16843.0"	"no"	"no"	"unknown"	"11.0"	"jun"	"116.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"60.0"	"blue-collar"	"married"	"primary"	"no"	"228.0"	"yes"	"no"	"unknown"	"28.0"	"may"	"249.0"	"11.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"services"	"married"	"secondary"	"no"	"636.0"	"yes"	"no"	"telephone"	"12.0"	"may"	"15.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"28.0"	"blue-collar"	"single"	"secondary"	"no"	"7.0"	"yes"	"yes"	"unknown"	"9.0"	"may"	"125.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"25.0"	"blue-collar"	"single"	"secondary"	"no"	"0.0"	"yes"	"no"	"unknown"	"15.0"	"may"	"244.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"26.0"	"admin."	"single"	"secondary"	"no"	"141.0"	"yes"	"no"	"cellular"	"18.0"	"may"	"19.0"	"4.0"	"349"	"6"	"other"	"no"
"47.0"	"management"	"single"	"tertiary"	"no"	"585.0"	"yes"	"no"	"cellular"	"2.0"	"feb"	"100.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"management"	"married"	"tertiary"	"no"	"5334.0"	"no"	"no"	"cellular"	"7.0"	"aug"	"385.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"43.0"	"self-employed"	"married"	"secondary"	"no"	"104.0"	"no"	"no"	"unknown"	"17.0"	"jun"	"332.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"38.0"	"services"	"divorced"	"secondary"	"no"	"710.0"	"yes"	"no"	"cellular"	"18.0"	"may"	"1880.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"51.0"	"housemaid"	"divorced"	"secondary"	"no"	"330.0"	"no"	"no"	"telephone"	"21.0"	"nov"	"218.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"35.0"	"management"	"single"	"tertiary"	"no"	"362.0"	"no"	"no"	"cellular"	"27.0"	"aug"	"256.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"35.0"	"management"	"married"	"tertiary"	"no"	"24.0"	"yes"	"no"	"cellular"	"20.0"	"aug"	"174.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"33.0"	"admin."	"single"	"secondary"	"no"	"4436.0"	"yes"	"no"	"unknown"	"26.0"	"may"	"81.0"	"6.0"	"-1"	"0"	"unknown"	"no"
"37.0"	"blue-collar"	"married"	"secondary"	"no"	"523.0"	"no"	"no"	"unknown"	"18.0"	"jun"	"257.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"47.0"	"retired"	"single"	"primary"	"no"	"3033.0"	"no"	"no"	"cellular"	"8.0"	"sep"	"293.0"	"1.0"	"-1"	"0"	"unknown"	"yes"
"51.0"	"services"	"married"	"secondary"	"no"	"867.0"	"yes"	"no"	"cellular"	"3.0"	"feb"	"177.0"	"2.0"	"211"	"3"	"failure"	"no"
"36.0"	"management"	"single"	"tertiary"	"no"	"85.0"	"no"	"no"	"cellular"	"14.0"	"may"	"76.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"52.0"	"management"	"single"	"tertiary"	"no"	"2290.0"	"no"	"no"	"cellular"	"30.0"	"apr"	"195.0"	"2.0"	"268"	"2"	"other"	"no"
"28.0"	"management"	"single"	"tertiary"	"no"	"175.0"	"yes"	"no"	"cellular"	"17.0"	"apr"	"219.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"services"	"married"	"secondary"	"no"	"142.0"	"yes"	"no"	"unknown"	"8.0"	"may"	"159.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"72.0"	"retired"	"married"	"primary"	"no"	"796.0"	"no"	"no"	"cellular"	"24.0"	"apr"	"173.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"40.0"	"management"	"married"	"tertiary"	"no"	"0.0"	"yes"	"no"	"cellular"	"25.0"	"mar"	"506.0"	"2.0"	"-1"	"0"	"unknown"	"yes"
"50.0"	"blue-collar"	"married"	"primary"	"no"	"0.0"	"yes"	"no"	"cellular"	"13.0"	"may"	"131.0"	"1.0"	"364"	"2"	"failure"	"no"
"58.0"	"management"	"married"	"unknown"	"no"	"3658.0"	"no"	"no"	"cellular"	"4.0"	"may"	"55.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"blue-collar"	"single"	"secondary"	"no"	"0.0"	"yes"	"no"	"cellular"	"14.0"	"jul"	"768.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"32.0"	"management"	"single"	"tertiary"	"no"	"611.0"	"yes"	"yes"	"cellular"	"9.0"	"jul"	"353.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"41.0"	"technician"	"married"	"secondary"	"no"	"768.0"	"yes"	"no"	"unknown"	"15.0"	"may"	"214.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"54.0"	"retired"	"divorced"	"tertiary"	"no"	"349.0"	"yes"	"no"	"cellular"	"12.0"	"may"	"176.0"	"2.0"	"175"	"1"	"failure"	"no"
"40.0"	"blue-collar"	"married"	"secondary"	"no"	"3122.0"	"yes"	"no"	"unknown"	"12.0"	"may"	"344.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"44.0"	"technician"	"single"	"tertiary"	"no"	"166.0"	"yes"	"no"	"unknown"	"13.0"	"may"	"267.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"54.0"	"admin."	"married"	"secondary"	"no"	"3136.0"	"yes"	"no"	"telephone"	"14.0"	"apr"	"104.0"	"1.0"	"146"	"1"	"failure"	"no"
"59.0"	"management"	"married"	"primary"	"no"	"2769.0"	"yes"	"no"	"cellular"	"19.0"	"nov"	"104.0"	"1.0"	"131"	"2"	"failure"	"no"
"44.0"	"technician"	"married"	"secondary"	"no"	"1371.0"	"no"	"no"	"cellular"	"7.0"	"aug"	"159.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"technician"	"single"	"secondary"	"no"	"175.0"	"no"	"yes"	"unknown"	"16.0"	"jun"	"757.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"admin."	"married"	"secondary"	"yes"	"-938.0"	"yes"	"no"	"unknown"	"3.0"	"jun"	"438.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"blue-collar"	"single"	"primary"	"no"	"581.0"	"yes"	"no"	"cellular"	"7.0"	"apr"	"620.0"	"1.0"	"39"	"2"	"success"	"no"
"24.0"	"admin."	"single"	"secondary"	"no"	"1235.0"	"yes"	"yes"	"unknown"	"30.0"	"may"	"76.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"management"	"single"	"tertiary"	"no"	"48.0"	"yes"	"no"	"cellular"	"12.0"	"aug"	"810.0"	"3.0"	"93"	"6"	"failure"	"yes"
"47.0"	"services"	"married"	"secondary"	"no"	"795.0"	"yes"	"no"	"unknown"	"29.0"	"may"	"42.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"27.0"	"admin."	"divorced"	"secondary"	"no"	"0.0"	"no"	"yes"	"cellular"	"14.0"	"jul"	"227.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"43.0"	"housemaid"	"divorced"	"tertiary"	"no"	"42.0"	"yes"	"no"	"cellular"	"19.0"	"aug"	"696.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"57.0"	"management"	"married"	"tertiary"	"no"	"1227.0"	"no"	"no"	"cellular"	"5.0"	"jun"	"232.0"	"1.0"	"-1"	"0"	"unknown"	"yes"
"36.0"	"blue-collar"	"married"	"secondary"	"no"	"-308.0"	"yes"	"no"	"cellular"	"7.0"	"jul"	"279.0"	"11.0"	"-1"	"0"	"unknown"	"no"
"52.0"	"management"	"married"	"tertiary"	"no"	"1545.0"	"no"	"no"	"unknown"	"20.0"	"jun"	"115.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"36.0"	"unemployed"	"married"	"secondary"	"no"	"-129.0"	"yes"	"no"	"cellular"	"29.0"	"jul"	"121.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"42.0"	"technician"	"married"	"secondary"	"no"	"219.0"	"yes"	"yes"	"cellular"	"7.0"	"aug"	"186.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"50.0"	"services"	"married"	"secondary"	"no"	"1134.0"	"no"	"no"	"unknown"	"18.0"	"jun"	"53.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"31.0"	"technician"	"married"	"secondary"	"no"	"3706.0"	"yes"	"no"	"cellular"	"20.0"	"nov"	"129.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"46.0"	"services"	"married"	"secondary"	"no"	"111.0"	"no"	"no"	"cellular"	"13.0"	"aug"	"78.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"36.0"	"management"	"married"	"tertiary"	"no"	"481.0"	"yes"	"no"	"cellular"	"19.0"	"nov"	"112.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"50.0"	"technician"	"married"	"secondary"	"no"	"416.0"	"yes"	"no"	"unknown"	"5.0"	"jun"	"494.0"	"5.0"	"-1"	"0"	"unknown"	"yes"
"53.0"	"management"	"married"	"tertiary"	"no"	"3105.0"	"yes"	"yes"	"cellular"	"21.0"	"nov"	"84.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"40.0"	"blue-collar"	"married"	"primary"	"no"	"68.0"	"yes"	"no"	"unknown"	"30.0"	"may"	"170.0"	"19.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"admin."	"single"	"secondary"	"no"	"1450.0"	"yes"	"no"	"cellular"	"18.0"	"may"	"298.0"	"1.0"	"355"	"1"	"failure"	"no"
"34.0"	"housemaid"	"divorced"	"primary"	"no"	"46.0"	"yes"	"no"	"telephone"	"11.0"	"jul"	"31.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"31.0"	"blue-collar"	"single"	"primary"	"no"	"216.0"	"yes"	"no"	"unknown"	"21.0"	"may"	"565.0"	"1.0"	"-1"	"0"	"unknown"	"yes"
"37.0"	"blue-collar"	"married"	"secondary"	"no"	"43.0"	"yes"	"no"	"unknown"	"20.0"	"jun"	"250.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"50.0"	"blue-collar"	"married"	"primary"	"no"	"59.0"	"no"	"no"	"unknown"	"19.0"	"jun"	"184.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"46.0"	"management"	"single"	"tertiary"	"no"	"311.0"	"yes"	"yes"	"cellular"	"27.0"	"oct"	"96.0"	"1.0"	"158"	"1"	"failure"	"no"
"37.0"	"services"	"married"	"secondary"	"no"	"-58.0"	"yes"	"no"	"unknown"	"16.0"	"jun"	"146.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"58.0"	"admin."	"married"	"unknown"	"no"	"0.0"	"yes"	"no"	"cellular"	"17.0"	"nov"	"219.0"	"1.0"	"186"	"2"	"failure"	"no"
"37.0"	"technician"	"married"	"secondary"	"no"	"5953.0"	"no"	"no"	"cellular"	"5.0"	"aug"	"1113.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"40.0"	"technician"	"married"	"tertiary"	"no"	"103.0"	"yes"	"no"	"unknown"	"8.0"	"may"	"135.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"management"	"married"	"secondary"	"no"	"517.0"	"yes"	"no"	"cellular"	"3.0"	"apr"	"240.0"	"1.0"	"136"	"5"	"failure"	"no"
"38.0"	"blue-collar"	"single"	"secondary"	"no"	"0.0"	"no"	"no"	"cellular"	"27.0"	"jan"	"240.0"	"1.0"	"92"	"4"	"success"	"no"
"48.0"	"housemaid"	"married"	"primary"	"no"	"7195.0"	"no"	"no"	"cellular"	"21.0"	"nov"	"609.0"	"2.0"	"-1"	"0"	"unknown"	"yes"
"30.0"	"technician"	"single"	"tertiary"	"no"	"1323.0"	"yes"	"no"	"cellular"	"15.0"	"may"	"223.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"43.0"	"management"	"married"	"tertiary"	"no"	"8016.0"	"yes"	"no"	"unknown"	"15.0"	"may"	"422.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"36.0"	"management"	"married"	"secondary"	"no"	"873.0"	"yes"	"no"	"unknown"	"21.0"	"may"	"210.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"41.0"	"blue-collar"	"married"	"secondary"	"no"	"629.0"	"yes"	"yes"	"unknown"	"30.0"	"may"	"208.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"29.0"	"self-employed"	"single"	"tertiary"	"no"	"1579.0"	"no"	"no"	"cellular"	"13.0"	"oct"	"190.0"	"1.0"	"92"	"5"	"success"	"yes"
"40.0"	"technician"	"married"	"secondary"	"no"	"296.0"	"no"	"no"	"cellular"	"31.0"	"jul"	"253.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"51.0"	"housemaid"	"married"	"primary"	"no"	"1521.0"	"no"	"no"	"unknown"	"6.0"	"jun"	"24.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"blue-collar"	"single"	"secondary"	"no"	"68.0"	"yes"	"no"	"unknown"	"30.0"	"may"	"192.0"	"6.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"blue-collar"	"married"	"primary"	"no"	"161.0"	"yes"	"yes"	"unknown"	"20.0"	"may"	"177.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"38.0"	"management"	"married"	"tertiary"	"no"	"14352.0"	"no"	"no"	"unknown"	"6.0"	"sep"	"8.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"41.0"	"management"	"married"	"tertiary"	"no"	"1199.0"	"yes"	"no"	"cellular"	"18.0"	"nov"	"286.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"49.0"	"entrepreneur"	"divorced"	"secondary"	"no"	"816.0"	"yes"	"no"	"cellular"	"14.0"	"may"	"12.0"	"7.0"	"-1"	"0"	"unknown"	"no"
"38.0"	"technician"	"married"	"tertiary"	"no"	"-255.0"	"yes"	"yes"	"cellular"	"24.0"	"jul"	"63.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"self-employed"	"married"	"secondary"	"no"	"235.0"	"no"	"no"	"unknown"	"9.0"	"jun"	"217.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"27.0"	"unemployed"	"single"	"secondary"	"no"	"0.0"	"yes"	"no"	"cellular"	"21.0"	"jul"	"53.0"	"6.0"	"-1"	"0"	"unknown"	"no"
"45.0"	"technician"	"married"	"secondary"	"no"	"858.0"	"no"	"no"	"cellular"	"5.0"	"feb"	"617.0"	"4.0"	"251"	"2"	"failure"	"no"
"27.0"	"management"	"single"	"secondary"	"no"	"145.0"	"yes"	"no"	"cellular"	"5.0"	"feb"	"67.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"management"	"married"	"tertiary"	"no"	"82.0"	"no"	"no"	"cellular"	"31.0"	"jul"	"134.0"	"5.0"	"-1"	"0"	"unknown"	"no"
"37.0"	"management"	"single"	"tertiary"	"no"	"230.0"	"yes"	"yes"	"cellular"	"2.0"	"feb"	"120.0"	"2.0"	"272"	"1"	"failure"	"no"
"39.0"	"management"	"married"	"tertiary"	"no"	"0.0"	"no"	"no"	"telephone"	"16.0"	"jul"	"41.0"	"6.0"	"-1"	"0"	"unknown"	"no"
"42.0"	"blue-collar"	"married"	"unknown"	"no"	"0.0"	"no"	"no"	"unknown"	"26.0"	"may"	"270.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"39.0"	"management"	"single"	"tertiary"	"no"	"763.0"	"no"	"no"	"cellular"	"17.0"	"aug"	"192.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"management"	"married"	"tertiary"	"no"	"-218.0"	"yes"	"no"	"cellular"	"8.0"	"aug"	"126.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"52.0"	"technician"	"married"	"secondary"	"no"	"963.0"	"yes"	"no"	"unknown"	"29.0"	"may"	"74.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"26.0"	"blue-collar"	"single"	"secondary"	"no"	"188.0"	"yes"	"yes"	"cellular"	"21.0"	"jul"	"46.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"40.0"	"services"	"married"	"secondary"	"no"	"-116.0"	"yes"	"no"	"unknown"	"29.0"	"may"	"176.0"	"3.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"blue-collar"	"married"	"secondary"	"no"	"405.0"	"yes"	"no"	"unknown"	"21.0"	"may"	"103.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"18.0"	"student"	"single"	"unknown"	"no"	"3.0"	"no"	"no"	"cellular"	"25.0"	"aug"	"130.0"	"2.0"	"-1"	"0"	"unknown"	"yes"
"35.0"	"technician"	"married"	"secondary"	"no"	"2779.0"	"no"	"no"	"cellular"	"26.0"	"apr"	"182.0"	"2.0"	"186"	"2"	"success"	"yes"
"26.0"	"blue-collar"	"married"	"secondary"	"no"	"-11.0"	"yes"	"yes"	"cellular"	"17.0"	"jul"	"1150.0"	"3.0"	"-1"	"0"	"unknown"	"yes"
"43.0"	"management"	"married"	"tertiary"	"no"	"3518.0"	"no"	"no"	"cellular"	"15.0"	"jun"	"181.0"	"2.0"	"-1"	"0"	"unknown"	"yes"
"37.0"	"technician"	"single"	"tertiary"	"no"	"6101.0"	"no"	"no"	"cellular"	"6.0"	"feb"	"141.0"	"1.0"	"-1"	"0"	"unknown"	"yes"
"57.0"	"housemaid"	"married"	"primary"	"no"	"780.0"	"no"	"no"	"cellular"	"26.0"	"mar"	"94.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"49.0"	"entrepreneur"	"married"	"primary"	"no"	"5380.0"	"yes"	"no"	"unknown"	"4.0"	"jun"	"98.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"30.0"	"management"	"single"	"tertiary"	"no"	"1692.0"	"yes"	"no"	"cellular"	"15.0"	"may"	"251.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"55.0"	"blue-collar"	"married"	"secondary"	"no"	"989.0"	"yes"	"yes"	"unknown"	"23.0"	"may"	"246.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"54.0"	"entrepreneur"	"married"	"secondary"	"no"	"0.0"	"yes"	"no"	"cellular"	"5.0"	"may"	"387.0"	"2.0"	"287"	"1"	"failure"	"no"
"34.0"	"technician"	"married"	"tertiary"	"no"	"285.0"	"yes"	"yes"	"unknown"	"29.0"	"may"	"223.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"49.0"	"management"	"divorced"	"tertiary"	"no"	"4961.0"	"yes"	"no"	"cellular"	"3.0"	"feb"	"298.0"	"2.0"	"231"	"1"	"failure"	"no"
"25.0"	"admin."	"married"	"secondary"	"no"	"142.0"	"yes"	"no"	"cellular"	"8.0"	"jul"	"312.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"34.0"	"services"	"married"	"unknown"	"no"	"0.0"	"yes"	"no"	"telephone"	"31.0"	"jul"	"65.0"	"4.0"	"-1"	"0"	"unknown"	"no"
"61.0"	"management"	"married"	"tertiary"	"no"	"3371.0"	"no"	"no"	"cellular"	"28.0"	"sep"	"299.0"	"2.0"	"-1"	"0"	"unknown"	"yes"
"38.0"	"blue-collar"	"divorced"	"secondary"	"no"	"0.0"	"yes"	"no"	"cellular"	"21.0"	"oct"	"576.0"	"1.0"	"183"	"4"	"success"	"yes"
"38.0"	"technician"	"married"	"secondary"	"no"	"508.0"	"yes"	"no"	"unknown"	"27.0"	"may"	"565.0"	"2.0"	"-1"	"0"	"unknown"	"no"
"43.0"	"management"	"married"	"tertiary"	"no"	"1646.0"	"yes"	"no"	"cellular"	"20.0"	"nov"	"214.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"52.0"	"technician"	"single"	"secondary"	"no"	"36.0"	"yes"	"no"	"unknown"	"16.0"	"may"	"335.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"35.0"	"admin."	"married"	"secondary"	"no"	"269.0"	"yes"	"yes"	"cellular"	"2.0"	"jun"	"392.0"	"1.0"	"-1"	"0"	"unknown"	"no"
"49.0"	"management"	"married"	"tertiary"	"no"	"5969.0"	"no"	"no"	"cellular"	"30.0"	"jul"	"258.0"	"2.0"	"-1"	"0"	"unknown"	"no"
